Frequency (Hz),Amplitude (dBm)
462570690.0,-94.29
462579150.2,-91.49
462587610.5,-93.02
462596070.7,-91.75
462604530.9,-96.79
462612991.2,-99.05
462621451.4,-93.46
462629911.7,-90.86
462638371.9,-94.28
462646832.1,-91.18
462655292.4,-92.94
462663752.6,-96.39
462672212.8,-95.37
462680673.1,-95.03
462689133.3,-91.32
462697593.6,-93.46
462706053.8,-91.06
462714514.0,-91.36
462722974.3,-93.00
462731434.5,-91.37
462739894.7,-96.75
462748355.0,-96.28
462756815.2,-96.45
462765275.4,-90.57
462773735.7,-92.57
462782195.9,-91.29
462790656.2,-90.41
462799116.4,-91.93
462807576.6,-93.66
462816036.9,-98.54
462824497.1,-88.26
462832957.3,-92.96
462841417.6,-92.94
462849877.8,-97.59
462858338.1,-96.64
462866798.3,-92.54
462875258.5,-90.07
462883718.8,-91.54
462892179.0,-91.51
462900639.2,-95.63
462909099.5,-98.04
462917559.7,-93.35
462926019.9,-96.90
462934480.2,-93.79
462942940.4,-97.17
462951400.7,-98.56
462959860.9,-98.69
462968321.1,-94.47
462976781.4,-95.39
462985241.6,-94.02
462993701.8,-92.85
463002162.1,-95.41
463010622.3,-90.84
463019082.6,-93.56
463027542.8,-90.56
463036003.0,-91.24
463044463.3,-91.47
463052923.5,-95.04
463061383.7,-89.41
463069844.0,-92.07
463078304.2,-90.44
463086764.5,-90.38
463095224.7,-87.07
463103684.9,-86.61
463112145.2,-94.85
463120605.4,-92.88
463129065.6,-90.52
463137525.9,-98.99
463145986.1,-93.73
463154446.3,-91.82
463162906.6,-95.78
463171366.8,-92.49
463179827.1,-90.52
463188287.3,-90.40
463196747.5,-90.90
463205207.8,-90.94
463213668.0,-89.17
463222128.2,-95.31
463230588.5,-91.40
463239048.7,-93.66
463247509.0,-96.74
463255969.2,-92.56
463264429.4,-92.47
463272889.7,-93.57
463281349.9,-89.90
463289810.1,-91.45
463298270.4,-88.14
463306730.6,-88.29
463315190.8,-90.09
463323651.1,-89.74
463332111.3,-94.26
463340571.6,-90.86
463349031.8,-89.34
463357492.0,-90.80
463365952.3,-85.45
463374412.5,-88.76
463382872.7,-86.25
463391333.0,-85.11
463399793.2,-84.00
463408253.5,-82.83
463416713.7,-87.86
463425173.9,-81.12
463433634.2,-83.76
463442094.4,-83.24
463450554.6,-83.21
463459014.9,-81.30
463467475.1,-81.35
463475935.3,-82.76
463484395.6,-84.96
463492855.8,-84.85
463501316.1,-83.81
463509776.3,-86.60
463518236.5,-85.18
463526696.8,-83.08
463535157.0,-86.15
463543617.2,-86.11
463552077.5,-88.43
463560537.7,-90.29
463568998.0,-87.22
463577458.2,-96.03
463585918.4,-90.76
463594378.7,-92.12
463602838.9,-92.53
463611299.1,-91.98
463619759.4,-89.00
463628219.6,-90.27
463636679.8,-92.53
463645140.1,-89.36
463653600.3,-92.97
463662060.6,-88.87
463670520.8,-91.43
463678981.0,-91.29
463687441.3,-86.82
463695901.5,-90.11
463704361.7,-89.44
463712822.0,-89.34
463721282.2,-86.77
463729742.5,-86.42
463738202.7,-86.46
463746662.9,-84.54
463755123.2,-82.81
463763583.4,-82.74
463772043.6,-85.09
463780503.9,-83.65
463788964.1,-84.02
463797424.3,-82.76
463805884.6,-82.97
463814344.8,-82.09
463822805.1,-82.00
463831265.3,-82.70
463839725.5,-82.88
463848185.8,-81.63
463856646.0,-81.36
463865106.2,-85.18
463873566.5,-82.02
463882026.7,-84.15
463890487.0,-83.86
463898947.2,-84.12
463907407.4,-84.69
463915867.7,-83.19
463924327.9,-84.40
463932788.1,-85.18
463941248.4,-86.03
463949708.6,-88.80
463958168.8,-89.39
463966629.1,-86.68
