Frequency (Hz),Amplitude (dBm)
462570690.0,-92.70
462579150.2,-95.06
462587610.5,-96.80
462596070.7,-93.04
462604530.9,-92.38
462612991.2,-92.54
462621451.4,-93.09
462629911.7,-90.05
462638371.9,-94.65
462646832.1,-96.33
462655292.4,-93.78
462663752.6,-90.85
462672212.8,-91.11
462680673.1,-94.64
462689133.3,-92.25
462697593.6,-92.97
462706053.8,-91.04
462714514.0,-91.30
462722974.3,-94.42
462731434.5,-89.98
462739894.7,-89.81
462748355.0,-90.44
462756815.2,-94.99
462765275.4,-95.09
462773735.7,-96.06
462782195.9,-91.77
462790656.2,-93.07
462799116.4,-90.29
462807576.6,-90.99
462816036.9,-90.69
462824497.1,-95.21
462832957.3,-92.12
462841417.6,-89.02
462849877.8,-92.27
462858338.1,-93.62
462866798.3,-93.83
462875258.5,-94.16
462883718.8,-96.35
462892179.0,-94.50
462900639.2,-92.34
462909099.5,-95.20
462917559.7,-98.11
462926019.9,-90.00
462934480.2,-90.89
462942940.4,-96.41
462951400.7,-93.88
462959860.9,-92.11
462968321.1,-95.85
462976781.4,-95.90
462985241.6,-94.97
462993701.8,-93.60
463002162.1,-90.43
463010622.3,-90.79
463019082.6,-91.29
463027542.8,-90.32
463036003.0,-92.74
463044463.3,-90.52
463052923.5,-91.01
463061383.7,-89.85
463069844.0,-91.20
463078304.2,-91.16
463086764.5,-88.72
463095224.7,-93.36
463103684.9,-91.46
463112145.2,-91.29
463120605.4,-93.49
463129065.6,-91.47
463137525.9,-93.28
463145986.1,-89.48
463154446.3,-86.72
463162906.6,-86.24
463171366.8,-88.83
463179827.1,-85.90
463188287.3,-85.67
463196747.5,-89.63
463205207.8,-86.26
463213668.0,-88.21
463222128.2,-85.41
463230588.5,-85.29
463239048.7,-83.14
463247509.0,-83.09
463255969.2,-85.09
463264429.4,-85.60
463272889.7,-88.93
463281349.9,-88.19
463289810.1,-89.42
463298270.4,-89.38
463306730.6,-91.45
463315190.8,-90.77
463323651.1,-88.89
463332111.3,-90.16
463340571.6,-86.80
463349031.8,-86.02
463357492.0,-89.18
463365952.3,-86.65
463374412.5,-89.53
463382872.7,-87.94
463391333.0,-89.56
463399793.2,-83.93
463408253.5,-86.80
463416713.7,-87.19
463425173.9,-87.98
463433634.2,-89.35
463442094.4,-87.71
463450554.6,-86.22
463459014.9,-86.38
463467475.1,-91.05
463475935.3,-85.51
463484395.6,-90.23
463492855.8,-85.59
463501316.1,-85.96
463509776.3,-88.12
463518236.5,-91.82
463526696.8,-90.46
463535157.0,-89.29
463543617.2,-96.38
463552077.5,-91.05
463560537.7,-90.54
463568998.0,-89.38
463577458.2,-91.83
463585918.4,-90.12
463594378.7,-92.70
463602838.9,-93.07
463611299.1,-94.49
463619759.4,-88.62
463628219.6,-92.42
463636679.8,-95.43
463645140.1,-91.86
463653600.3,-91.40
463662060.6,-90.16
463670520.8,-93.36
463678981.0,-89.46
463687441.3,-90.26
463695901.5,-89.42
463704361.7,-87.84
463712822.0,-87.87
463721282.2,-87.20
463729742.5,-84.81
463738202.7,-84.93
463746662.9,-86.92
463755123.2,-87.12
463763583.4,-83.48
463772043.6,-84.30
463780503.9,-82.21
463788964.1,-82.07
463797424.3,-84.28
463805884.6,-83.12
