Frequency (Hz),Amplitude (dBm)
462570690.0,-79.75
462579150.2,-83.13
462587610.5,-82.70
462596070.7,-83.29
462604530.9,-59.94
462612991.2,-60.99
462621451.4,-81.56
462629911.7,-81.31
462638371.9,-81.38
462646832.1,-87.13
462655292.4,-85.55
462663752.6,-82.20
462672212.8,-79.75
462680673.1,-60.43
462689133.3,-79.92
462697593.6,-81.69
462706053.8,-81.54
462714514.0,-77.75
462722974.3,-79.76
462731434.5,-77.00
462739894.7,-76.82
462748355.0,-82.00
462756815.2,-77.87
462765275.4,-59.55
462773735.7,-78.42
462782195.9,-83.33
462790656.2,-83.31
462799116.4,-82.58
462807576.6,-83.93
462816036.9,-86.66
462824497.1,-66.79
462832957.3,-63.26
462841417.6,-67.41
462849877.8,-83.55
462858338.1,-82.21
462866798.3,-79.41
462875258.5,-79.41
462883718.8,-79.29
462892179.0,-80.01
462900639.2,-86.73
462909099.5,-79.51
462917559.7,-60.33
462926019.9,-76.48
462934480.2,-78.95
462942940.4,-81.05
462951400.7,-82.17
462959860.9,-82.39
462968321.1,-83.34
462976781.4,-81.41
462985241.6,-59.60
462993701.8,-75.76
463002162.1,-84.13
463010622.3,-82.01
463019082.6,-81.22
463027542.8,-79.95
463036003.0,-80.04
463044463.3,-79.82
463052923.5,-85.45
463061383.7,-72.74
463069844.0,-59.77
463078304.2,-76.58
463086764.5,-83.92
463095224.7,-82.68
463103684.9,-82.49
463112145.2,-85.65
463120605.4,-85.00
463129065.6,-84.52
463137525.9,-58.33
463145986.1,-78.66
463154446.3,-83.15
463162906.6,-80.61
463171366.8,-77.89
463179827.1,-78.11
463188287.3,-78.22
463196747.5,-78.27
463205207.8,-80.60
463213668.0,-80.70
463222128.2,-58.32
463230588.5,-58.93
463239048.7,-81.74
463247509.0,-81.93
463255969.2,-84.10
463264429.4,-82.58
463272889.7,-82.12
463281349.9,-82.20
463289810.1,-77.51
463298270.4,-60.43
463306730.6,-81.14
463315190.8,-81.57
463323651.1,-82.05
463332111.3,-78.72
463340571.6,-79.40
463349031.8,-80.06
463357492.0,-84.85
463365952.3,-82.99
463374412.5,-59.33
