Frequency (Hz),Amplitude (dBm)
462570690.0,-64.99
462579150.2,-54.94
462587610.5,-57.66
462596070.7,-55.03
462604530.9,-55.64
462612991.2,-56.60
462621451.4,-56.74
462629911.7,-70.93
462638371.9,-74.14
462646832.1,-73.46
462655292.4,-74.45
462663752.6,-61.42
462672212.8,-62.56
462680673.1,-63.04
462689133.3,-64.66
462697593.6,-65.50
462706053.8,-66.30
462714514.0,-67.71
462722974.3,-80.82
462731434.5,-82.13
462739894.7,-78.96
462748355.0,-70.01
462756815.2,-71.35
462765275.4,-70.06
462773735.7,-70.48
462782195.9,-69.80
462790656.2,-72.01
462799116.4,-90.52
462807576.6,-80.84
462816036.9,-85.16
462824497.1,-85.50
462832957.3,-72.20
462841417.6,-70.30
462849877.8,-71.74
462858338.1,-74.36
462866798.3,-73.13
462875258.5,-74.10
462883718.8,-73.95
462892179.0,-87.08
462900639.2,-88.18
462909099.5,-81.24
462917559.7,-80.91
462926019.9,-75.83
462934480.2,-76.19
462942940.4,-72.68
462951400.7,-72.12
462959860.9,-74.97
462968321.1,-79.70
462976781.4,-80.27
462985241.6,-87.53
462993701.8,-85.35
463002162.1,-85.59
463010622.3,-72.36
463019082.6,-72.53
463027542.8,-77.48
463036003.0,-85.07
463044463.3,-75.34
463052923.5,-76.65
463061383.7,-78.25
463069844.0,-86.38
463078304.2,-85.21
463086764.5,-86.08
463095224.7,-80.34
463103684.9,-80.56
463112145.2,-77.30
463120605.4,-79.12
463129065.6,-78.02
463137525.9,-79.48
463145986.1,-86.27
463154446.3,-85.85
463162906.6,-86.04
463171366.8,-92.03
463179827.1,-80.34
463188287.3,-77.43
463196747.5,-78.13
463205207.8,-79.86
463213668.0,-74.43
463222128.2,-74.19
463230588.5,-74.43
463239048.7,-83.40
463247509.0,-92.03
463255969.2,-86.84
463264429.4,-90.50
463272889.7,-84.32
463281349.9,-79.87
463289810.1,-75.42
463298270.4,-79.12
463306730.6,-80.16
463315190.8,-81.08
463323651.1,-88.15
463332111.3,-87.03
463340571.6,-90.33
463349031.8,-89.63
463357492.0,-84.77
463365952.3,-87.73
463374412.5,-82.81
463382872.7,-76.93
463391333.0,-74.44
463399793.2,-80.06
463408253.5,-78.38
463416713.7,-86.88
463425173.9,-88.07
463433634.2,-85.77
