Frequency (Hz),Amplitude (dBm)
462570690.0,-93.80
462579150.2,-96.16
462587610.5,-94.38
462596070.7,-88.68
462604530.9,-88.56
462612991.2,-95.24
462621451.4,-66.98
462629911.7,-62.76
462638371.9,-64.87
462646832.1,-63.61
462655292.4,-66.64
462663752.6,-66.91
462672212.8,-65.79
462680673.1,-89.85
462689133.3,-91.51
462697593.6,-88.49
462706053.8,-90.91
462714514.0,-93.66
462722974.3,-90.58
462731434.5,-90.10
462739894.7,-90.71
462748355.0,-88.04
462756815.2,-87.99
462765275.4,-91.16
462773735.7,-91.53
462782195.9,-87.75
462790656.2,-95.14
462799116.4,-91.04
462807576.6,-91.90
462816036.9,-92.42
462824497.1,-64.81
462832957.3,-62.81
462841417.6,-61.59
462849877.8,-61.77
462858338.1,-63.13
462866798.3,-66.31
462875258.5,-65.38
462883718.8,-89.01
462892179.0,-92.47
462900639.2,-93.21
462909099.5,-93.92
462917559.7,-92.54
462926019.9,-90.64
462934480.2,-92.09
462942940.4,-91.66
462951400.7,-89.08
462959860.9,-92.74
462968321.1,-92.75
462976781.4,-92.45
462985241.6,-92.79
462993701.8,-97.35
463002162.1,-95.53
463010622.3,-93.91
463019082.6,-91.05
463027542.8,-59.47
463036003.0,-60.77
463044463.3,-57.55
463052923.5,-63.58
463061383.7,-59.95
463069844.0,-64.13
463078304.2,-62.90
463086764.5,-70.01
463095224.7,-98.02
463103684.9,-89.08
463112145.2,-95.93
463120605.4,-89.86
463129065.6,-92.68
463137525.9,-88.21
463145986.1,-97.61
463154446.3,-92.68
463162906.6,-93.02
463171366.8,-96.22
463179827.1,-92.04
463188287.3,-91.87
463196747.5,-95.48
463205207.8,-92.80
463213668.0,-92.10
463222128.2,-92.61
463230588.5,-61.06
463239048.7,-62.90
463247509.0,-65.44
463255969.2,-65.89
463264429.4,-64.84
463272889.7,-65.95
463281349.9,-66.01
463289810.1,-68.87
463298270.4,-92.23
463306730.6,-90.94
463315190.8,-89.27
463323651.1,-91.54
463332111.3,-94.05
463340571.6,-88.20
463349031.8,-89.90
463357492.0,-92.96
463365952.3,-86.40
463374412.5,-95.80
463382872.7,-88.05
463391333.0,-87.38
463399793.2,-87.11
463408253.5,-84.04
463416713.7,-84.12
463425173.9,-83.86
463433634.2,-84.00
463442094.4,-82.52
463450554.6,-60.81
463459014.9,-64.11
463467475.1,-59.17
463475935.3,-58.91
463484395.6,-56.85
463492855.8,-56.81
463501316.1,-57.76
463509776.3,-69.68
463518236.5,-85.42
463526696.8,-88.47
463535157.0,-88.19
463543617.2,-85.70
463552077.5,-89.71
463560537.7,-88.48
463568998.0,-92.60
463577458.2,-90.87
463585918.4,-91.44
463594378.7,-91.61
463602838.9,-92.58
463611299.1,-92.13
463619759.4,-92.89
463628219.6,-94.14
463636679.8,-88.57
463645140.1,-93.17
463653600.3,-60.86
463662060.6,-63.52
463670520.8,-61.62
463678981.0,-65.02
463687441.3,-56.73
463695901.5,-67.76
463704361.7,-69.97
463712822.0,-90.01
463721282.2,-92.33
463729742.5,-90.85
463738202.7,-91.19
463746662.9,-95.42
463755123.2,-89.90
463763583.4,-89.95
463772043.6,-94.12
463780503.9,-89.56
463788964.1,-90.94
463797424.3,-89.48
463805884.6,-89.39
463814344.8,-93.59
463822805.1,-92.18
463831265.3,-91.58
463839725.5,-89.75
463848185.8,-91.46
463856646.0,-66.97
463865106.2,-63.98
463873566.5,-60.47
463882026.7,-58.75
463890487.0,-64.38
463898947.2,-59.41
463907407.4,-64.03
463915867.7,-90.60
463924327.9,-92.80
463932788.1,-87.19
463941248.4,-87.24
463949708.6,-94.91
463958168.8,-87.76
463966629.1,-89.47
