Frequency (Hz),Amplitude (dBm)
462570690.0,-66.55
462579150.2,-63.00
462587610.5,-69.38
462596070.7,-88.79
462604530.9,-92.62
462612991.2,-93.07
462621451.4,-92.45
462629911.7,-90.78
462638371.9,-91.11
462646832.1,-92.30
462655292.4,-88.79
462663752.6,-88.44
462672212.8,-88.98
462680673.1,-93.89
462689133.3,-93.13
462697593.6,-91.12
462706053.8,-91.51
462714514.0,-88.73
462722974.3,-55.93
462731434.5,-55.01
462739894.7,-54.72
462748355.0,-62.00
462756815.2,-65.06
462765275.4,-67.31
462773735.7,-65.52
462782195.9,-76.61
462790656.2,-84.41
462799116.4,-82.66
462807576.6,-86.19
462816036.9,-95.39
462824497.1,-94.23
462832957.3,-92.50
462841417.6,-93.02
462849877.8,-92.38
462858338.1,-92.94
462866798.3,-91.18
462875258.5,-88.08
462883718.8,-82.07
462892179.0,-80.75
462900639.2,-94.31
462909099.5,-60.81
462917559.7,-59.23
462926019.9,-68.37
462934480.2,-66.97
462942940.4,-62.70
462951400.7,-66.98
462959860.9,-63.08
462968321.1,-66.01
462976781.4,-97.24
462985241.6,-90.23
462993701.8,-90.37
463002162.1,-91.97
463010622.3,-94.55
463019082.6,-93.05
463027542.8,-94.32
463036003.0,-96.50
463044463.3,-90.98
463052923.5,-88.63
463061383.7,-91.86
463069844.0,-93.47
463078304.2,-93.89
463086764.5,-89.99
463095224.7,-73.02
463103684.9,-61.95
463112145.2,-64.43
463120605.4,-70.40
463129065.6,-62.46
463137525.9,-61.74
463145986.1,-60.30
463154446.3,-62.44
463162906.6,-91.61
463171366.8,-91.82
463179827.1,-87.02
463188287.3,-86.96
463196747.5,-85.51
463205207.8,-85.60
463213668.0,-87.31
463222128.2,-83.83
463230588.5,-84.13
463239048.7,-83.02
463247509.0,-87.72
463255969.2,-85.19
463264429.4,-85.42
463272889.7,-88.51
463281349.9,-88.45
463289810.1,-62.71
463298270.4,-66.75
463306730.6,-65.27
463315190.8,-62.44
463323651.1,-57.14
463332111.3,-65.92
463340571.6,-64.95
463349031.8,-89.12
463357492.0,-80.86
463365952.3,-88.40
463374412.5,-79.32
463382872.7,-87.50
463391333.0,-86.84
463399793.2,-74.53
463408253.5,-87.55
463416713.7,-75.92
463425173.9,-84.51
463433634.2,-85.20
463442094.4,-83.38
463450554.6,-82.21
463459014.9,-78.75
463467475.1,-79.58
463475935.3,-66.12
463484395.6,-63.00
463492855.8,-59.65
463501316.1,-60.43
463509776.3,-58.00
463518236.5,-59.16
463526696.8,-59.74
463535157.0,-88.39
