Frequency (Hz),Amplitude (dBm)
462570690.0,-95.43
462579150.2,-94.71
462587610.5,-91.87
462596070.7,-94.09
462604530.9,-89.87
462612991.2,-92.85
462621451.4,-93.12
462629911.7,-92.79
462638371.9,-91.32
462646832.1,-91.43
462655292.4,-95.11
462663752.6,-88.03
462672212.8,-91.62
462680673.1,-93.35
462689133.3,-91.02
462697593.6,-94.10
462706053.8,-89.07
462714514.0,-77.71
462722974.3,-78.92
462731434.5,-84.71
462739894.7,-75.93
462748355.0,-82.08
462756815.2,-77.59
462765275.4,-77.66
462773735.7,-82.78
462782195.9,-92.89
462790656.2,-89.89
462799116.4,-93.81
462807576.6,-92.30
462816036.9,-93.99
462824497.1,-88.24
462832957.3,-94.41
462841417.6,-92.46
462849877.8,-92.65
462858338.1,-92.38
462866798.3,-91.92
462875258.5,-89.55
462883718.8,-87.38
462892179.0,-89.00
462900639.2,-89.78
462909099.5,-91.53
462917559.7,-90.51
462926019.9,-91.73
462934480.2,-74.07
462942940.4,-74.79
462951400.7,-77.18
462959860.9,-79.55
462968321.1,-76.84
462976781.4,-85.89
462985241.6,-71.82
462993701.8,-80.80
463002162.1,-89.87
463010622.3,-91.63
463019082.6,-93.02
463027542.8,-92.22
463036003.0,-90.98
463044463.3,-99.45
463052923.5,-95.73
463061383.7,-93.12
463069844.0,-93.44
463078304.2,-90.13
463086764.5,-90.28
463095224.7,-90.66
463103684.9,-90.65
463112145.2,-95.12
463120605.4,-92.67
463129065.6,-95.20
463137525.9,-91.46
463145986.1,-91.79
463154446.3,-85.66
463162906.6,-82.78
463171366.8,-77.14
463179827.1,-75.63
463188287.3,-78.32
463196747.5,-79.28
463205207.8,-80.83
463213668.0,-78.58
463222128.2,-82.18
463230588.5,-81.63
463239048.7,-82.45
463247509.0,-81.42
463255969.2,-81.16
463264429.4,-79.70
463272889.7,-81.06
463281349.9,-81.05
463289810.1,-82.02
463298270.4,-83.36
463306730.6,-81.55
463315190.8,-80.71
463323651.1,-81.33
463332111.3,-83.46
463340571.6,-83.37
463349031.8,-84.77
463357492.0,-85.73
463365952.3,-87.33
463374412.5,-86.11
463382872.7,-86.37
463391333.0,-87.49
463399793.2,-88.60
463408253.5,-78.49
463416713.7,-77.10
463425173.9,-75.70
463433634.2,-77.09
463442094.4,-73.14
463450554.6,-78.06
463459014.9,-80.28
463467475.1,-92.70
463475935.3,-92.13
463484395.6,-90.69
463492855.8,-92.49
463501316.1,-89.83
463509776.3,-90.11
463518236.5,-91.34
463526696.8,-93.58
463535157.0,-92.04
463543617.2,-99.67
463552077.5,-90.34
463560537.7,-93.48
463568998.0,-88.75
463577458.2,-97.03
463585918.4,-90.58
463594378.7,-93.74
463602838.9,-88.92
463611299.1,-92.29
463619759.4,-96.03
463628219.6,-80.90
463636679.8,-75.92
463645140.1,-81.44
463653600.3,-74.80
463662060.6,-81.48
463670520.8,-77.45
463678981.0,-76.13
463687441.3,-77.53
463695901.5,-88.16
463704361.7,-89.83
463712822.0,-90.06
463721282.2,-87.40
463729742.5,-88.30
463738202.7,-85.53
463746662.9,-85.47
463755123.2,-85.74
463763583.4,-85.65
463772043.6,-82.24
463780503.9,-81.81
463788964.1,-83.01
463797424.3,-82.49
463805884.6,-80.56
463814344.8,-82.29
463822805.1,-82.16
463831265.3,-81.86
463839725.5,-82.59
463848185.8,-82.82
463856646.0,-70.98
463865106.2,-81.95
463873566.5,-73.99
463882026.7,-74.25
463890487.0,-83.18
463898947.2,-77.83
463907407.4,-84.27
463915867.7,-81.96
463924327.9,-83.86
463932788.1,-84.37
463941248.4,-82.80
463949708.6,-86.44
463958168.8,-87.48
